Unnamed: 0;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10
;Q002;Forfait soudure;1.5;1.2;1.8;2;F;;20;3.6
;;;;;;;;;;
;3.3 003;Liteaux 18x48 mm et ardoises naturelles 320x220 mm CE-NF Garantie 30ans. Pente 30°. Crochet 11 mm;76.8;1.224;93.99;99;M2;;20;9305.01
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;39.6;H;;20;2352.64
;ARD1;Ardoise 32x22 selon tarif MBR;1.15;1.2;1.38;4059;U;;20;5601.42
;22320091;18X38X4,20M LITEAUX NORD CALIBRE CL2    -15% A LA PALETTE DE 3402 ML            TRAITECLASSE2;0.6166;1.2;0.74;940.5;ML;;20;695.97
;CAINOX182,711A;CROCHET AGRAFE INOX 18% D2,7 EN 11      BOITE DE 500;45.8873;1.2;55.06;7.92;UN;;20;436.08
;CAINOX182,711P;CROCHET POINTES INOX 18% D2,7 EN 11     BOITE DE 700;49.3825;1.2;59.26;0.792;UN;;20;46.93
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;99;F;;20;172.26
;3.3 008;Faitâge ZINC anthracite ép. 0.65 mm. Dvp 330 mm.;50.29;1.263;63.54;9.5;ML;;20;603.63
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;6.65;H;;20;395.08
;UMI220020415;FEUILLE ZINC ANTHRA 100X200X0,65        -5%  PAR 75 FEUILLES                    PALETTE DE 150U NOUS CONSULTER;76.3237;1.2;91.59;1.9;UN;;20;174.02
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;9.5;F;;20;16.53
;22310052;18X150X4,00  VOLIGE EPICEA TRAITEE II                                           TRAITECLASSE2;7.8989;1.2;9.48;1.9;M2;;20;18.01
;3.3 009;Faitâge monopan zinc anthracite.;48.84;1.265;61.8;8;ML;;20;494.4
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;5.6;H;;20;332.7
;UMI220020415;FEUILLE ZINC ANTHRA 100X200X0,65        -5%  PAR 75 FEUILLES                    PALETTE DE 150U NOUS CONSULTER;76.3237;1.2;91.59;1.6;UN;;20;146.54
;22310052;18X150X4,00  VOLIGE EPICEA TRAITEE II                                           TRAITECLASSE2;7.8989;1.2;9.48;1.6;M2;;20;15.17
;3.3 014;Bande porte solin à biseau zinc naturel;51.67;1.288;66.57;9.5;ML;;20;632.42
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;9.5;H;;20;564.4
;UMI204204000;BDE DE SOLIN A BISEAU  DEV 100  LG:2,00 ZINC NATUREL                            -5% PAR 20 U;8.7365;1.2;10.48;5.7;UN;;20;59.74
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;4.75;F;;20;8.27
;3.3 015;Solins maçonné sur bande zinc naturel. MORTIER SPECIAL COUVREUR 25 KG W CL TUILE BLANC CASSE WEBER ET BROUTIN. Mortier à la chaux hydrofugé pour les travaux de couverture.;24.48;1.293;31.66;9.5;ML;;20;300.77
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;4.75;H;;20;282.2
;43110015;MORTIER SPECIALE COUVREUR BLANC 25 KG   W CL TUILE BLANC CASSE                  WEBER ET BROUTIN;16.2911;1.2;19.55;0.95;UN;;20;18.57
;3.3 018;Ventilation de comble zinc anthra (chatière plate) 335x310;56.36;1.241;69.92;8;U;;20;559.36
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;4;H;;20;237.64
;UMI210679000;CHATIERE INTEGRA 335 X 310 ANTHRA       -5% PAR CARTON DE 12 U;20.558;1.2;24.67;8;UN;;20;197.36
;ARD1;Ardoise 32x22 selon tarif MBR;1.15;1.2;1.38;80;U;;20;110.4
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;8;F;;20;13.92
;3.3 019;Sortie de toit ventilation de chute diamètre 125 mm pour couverture ardoise. Chatière VM ZINC INTEGRA zinc anthra. Compris réducteur 125/80.;94.69;1.248;118.19;2;U;;20;236.38
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;2;H;;20;118.82
;UMI220015168;CHATIERE INTEGRA VMC / VENTILATION CHUTEDIAM 125  470X340 ANTHRA;30.544;1.2;36.65;2;UN;;20;73.3
;ARD1;Ardoise 32x22 selon tarif MBR;1.15;1.2;1.38;20;U;;20;27.6
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;2;F;;20;3.48
;UMI220015170;REDUCTEUR P/VENTILATION INTEGRA         125/80;5.4952;1.199;6.59;2;UN;;20;13.18
;3.3 020;Sortie de toit ventilation de chute diamètre 160 mm pour couverture ardoise. Chatière VM ZINC INTEGRA zinc anthra.;106.57;1.243;132.46;1;U;;20;132.46
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;1;H;;20;59.41
;UMI220015169;CHATIERE INTEGRA POUR VMC DIAM 160;47.9244;1.2;57.51;1;UN;;20;57.51
;ARD1;Ardoise 32x22 selon tarif MBR;1.15;1.2;1.38;10;U;;20;13.8
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;1;F;;20;1.74
;;;;;;;;;;
;3.5 GGL 2076;Fourniture et pose d'une fenêtre de toit VELUX GGL MK04 2076 CONFORT           A ROTATION FINITION BLANCHE WHITE FINISH 78 CM X 98 CM Uw = 1,2W/(m².K) Sw = 0.23. Raccord Encastré EDN;680.52;1.24;844.04;1;U;;20;844.04
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;6;H;;20;356.46
;GGLMK042076;FENETRE GGL MK04 2076 CONFORT           A ROTATION FINITION BLANCHE WHITE FINISH78 CM X 98 CM;330;1.2;396;1;UN;;20;396
;EDNMK040000;RACCORD EDN MK04 POUR ARDOISES          POSE ENCASTREE                          78 X 98;76.32;1.2;91.58;1;UN;;20;91.58
;3.5 GGL 2076;*Fourniture et pose d'une fenêtre de toit VELUX VERRIÈRE PLANE GIL MK34 2057  FINITION WHITE FINISH  78 CM X 92 CM  + GGL MK04 2076 CONFORT           A ROTATION FINITION BLANCHE WHITE FINISH 78 CM X 98 CM Uw = 1,2W/(m².K) Sw = 0.23. Raccord Encastré EDN ETN;1249.18;1.226;1531;1;U;;20;1531
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;7;H;;20;415.87
;GILMK342057;VERRIÈRE PLANE GIL MK34 2057            FINITION WHITE FINISH                   78 CM X 92 CM;408.96;1.2;490.75;1;UN;;20;490.75
;ETNWK340000;RACCORD ETN WK34 ENCASTRÉ POUR 1 GIL                                            MK34/SK34/UK34, POUR ARDOISES;99;1.2;118.8;1;UN;;20;118.8
;EDNMK040000;RACCORD EDN MK04 POUR ARDOISES          POSE ENCASTREE                          78 X 98;76.32;1.2;91.58;1;UN;;20;91.58
;GGLMK042076;FENETRE GGL MK04 2076 CONFORT           A ROTATION FINITION BLANCHE WHITE FINISH78 CM X 98 CM;345;1.2;414;1;UN;;20;414
;;Sous total :;;;;;;;;17346.12
;;;;;;;;;;
;5x;ISOLATION-ETANCHEITE A L'AIR;;;;;;;;
;;;;;;;;;;
;5.1 009;Raccord de frein-vapeur sur maçonnerie par collage Proclima ORCON;3.76;1.261;4.74;39;ML;;20;184.86
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;1.95;H;;20;115.85
;21600232;ORCON LINE DESTOCKAGE                   COLLE DE RACCORD TT USAGE INTERIEUR     RLX DE 15 ML X LARG 10 MM;14.7614;1.2;17.71;3.9;UN;;20;69.07
;5.1 011;Détails d'étanchéités à l'air en phase structure Traitement des détails : Frein derrière muraillères porteuses de plancher, frein-vapeur laissé en attente pour raccordement par lot étanchéité à l'air;270.43;1.285;347.37;1;F;;20;347.37
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;5;H;;20;297.05
;21600132;TESCON VANA 60MMX30,00ML                ADHESIF USAGE INTERIEUR/EXTERIEUR       -12 % CARTON DE 20;20.9324;1.2;25.12;1;UN;;20;25.12
;21600130;FREIN VAPEUR ARMÉ INTELLO+  50X1,50ML   HYGROVARIABLE VALEUR SD 0,25 À  25M     SYSTEME SOUS AVIS TECHNIQUE;210.0008;1.2;252;0.1;UN;;20;25.2
;5.3 002;Ouate de cellulose insufflée en caissons de toiture, densité moyenne 55kg/m3. 24 cm d'épaisseur. Lambda = 0,041 W/m.K. R = 5.85 m².K.W-1. ISOCELL ACERMI N° 12 / D/ 151 / 779;141.1;1.249;176.18;22.8;M3;;20;4016.9
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;34.2;H;;20;2031.82
;41011291;OUATE DE CELLULOSE ISOCELL SAC 10 KG    ACERMI 12/D/151/779;7.9;1.2;9.48;125.4;UN;;20;1188.79
;21600133;TESCON VANA 150MMX30,00ML               ADHESIF USAGE INTERIEUR/EXTERIEUR;63.3294;1.2;76;2.28;UN;;20;173.28
;LOCMACHINEOUATE;LOCATION MACHINE OUATE 72 HEURES        SOUFLEUSE/INSUFLEUSE;69;1.2;82.8;7.524;UN;;20;622.99
;5.2 006;"Isolation en panneau de laine de bois semi rigide. STEICO FLEX 145 MM. Densité 60kg/m3, bords droits 1220x575 mm. Lambda = 0.036 R = 4.
Compris ossature douglas 45x63 mm.";40.26;1.245;50.13;8.5;M2;;20;426.11
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;3.4;H;;20;201.99
;STE384605;STEICO FLEX36 145MM 1220X575 R 4,00     COLIS DE 2,81M2 4 PX                    PALETTE DE 22,448 M2  8 COLIS;13.6613;1.2;16.39;9.35;M2;;20;153.25
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;8.5;F;;20;14.79
;CHEVRON60X40X4M;CHARPENTE DOUGLAS 60X40 EN 4,00ML;550;1.2;660;0.085;M3;;20;56.1
;;Localisation mur mitoyen;;;;;;;;
;0.0 000A;Isolation du surbau: création d'une ossature en chevron douglas et isolation Steico Flex 100 mm. Pose de frein vapeur Intello. ;34.02;1.267;43.11;27;ML;;20;1163.97
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;13.5;H;;20;802.04
;STEI036100;STEICO FLEX036 100MM 1220X575  R 2,70   COLIS DE 2,806 M2  4 PX                 PALETTE DE 33,672 M2  12 COLIS;9.4528;1.2;11.34;16.2;M2;;20;183.71
;CHEVRON60X40X4M;CHARPENTE DOUGLAS 60X40 EN 4,00ML;550;1.2;660;0.27;M3;;20;178.2
;;;;;;;;;;
;;Sous total :;;;;;;;;6139.21
;;;;;;;;;;
;4x;BARDAGE;;;;;;;;
;;;;;;;;;;
;4.1 00;"Grille anti-rongeurs acier galva replié 27x45. Trou de 3 mm
";165.29;1.255;207.49;1;F;;20;207.49
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;2;H;;20;118.82
;GAR25/42/25;GRILLE ANTI RONGEURS ACIER REPLIEE 25X42 ROULEAUX DE 25ML ACIER GALVA. TROU 3MM FINITION ZM310 MBC U  EP:8/10;72.4414;1.2;86.93;1;UN;;20;86.93
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;1;F;;20;1.74
;4.1 003;Fourniture et pose tasseaux horizontaux (entraxe max 600 mm) 45x27 mm CL3.;14.03;1.265;17.75;64;M2;;20;1136
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;12.8;H;;20;760.45
;27X45X4200MARRO;TASSEAUX CALIB RAB  27X45X4200 CL3      //MARRON //PAL DE 330 PIECES;1.0765;1.198;1.29;204.8;ML;;20;264.19
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;64;F;;20;111.36
;4.2 007;Bavette étanchéité / raccord menuiserie aluminium 15/10è Ral hors standard 6012. Longueur max = 3m, dvp max 330 mm.;89.33;1.251;111.76;1;U;;20;111.76
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;1;H;;20;59.41
;040000;FEUILLE ALU LISSE P10 ANTHRA            2000 X 1000 EP 0,70;42.177;1.2;50.61;1;UN;;20;50.61
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;1;F;;20;1.74
;4.2 012;Habillage de tableau en douglas Ep. 21 mm. Compris pose d'un panneau isolant rigide et pare-pluie ép. 22 mm et raccordement des pare-pluie. ;48.73;1.275;62.13;21.5;ML;;20;1335.8
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;17.2;H;;20;1021.85
;STEICOUNIVERS22;STEICO UNIVERSAL 22 MM                  PAREPLUIE/ECRAN SOUS TOITURE RIGIDE     2230*600 X22MM  R 0,45;8.0476;1.2;9.66;10.75;M2;;20;103.85
;21600132;TESCON VANA 60MMX30,00ML                ADHESIF USAGE INTERIEUR/EXTERIEUR       -12 % CARTON DE 20;20.9324;1.2;25.12;1.075;UN;;20;27
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;21.5;F;;20;37.41
;25X150X4000DOUG;PLANCHE DOUGLAS 1 FACE HORS AUBIER      25 X 150 X 4000;22.6001;1.2;27.12;5.375;M2;;20;145.77
;0.0 000B;"Habillage en aluminium Ral 6012 en retrait du bardage. COmpris pose de volige ép. 18mm.
Localisation F2-4";224.1;1.261;282.63;1;U;;20;282.63
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;3;H;;20;178.23
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;60;F;;20;104.4
;4.3 DOUG01;BARDAGE à couvre-joint douglas Planche ép. 21 mm, largeur 150 mm + tasseau 45x45 mm. Pose verticale. Pointes inox à tête bombée;101.29;1.256;127.24;64;M2;;20;8143.36
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.4;80;H;;20;4752
;25X150X4000DOUG;PLANCHE DOUGLAS 1 FACE HORS AUBIER      25 X 150 X 4000;22.6001;1.2;27.12;70.4;M2;;20;1909.25
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;192;F;;20;334.08
;40X40/DOUG;TASSEAU DOUGLAS 40 X 40 EN 4,00ML RAB 4FARETES VIVES / CL3 ROSE DOUGLAS         VENDU PAR BOTTE DE 4 UNITES;2.3;1.2;2.76;416;ML;;20;1148.16
;;;;;;;;;;
;op1;Option :;;;;;;;;
;4.3 DOUG01;BARDAGE à couvre-joint douglas Planche ép. 21 mm, largeur 150 mm + tasseau 27x45 mm. Pose verticale. Pointes inox à tête bombée;90.86;1.263;114.73;64;M2;;20;7342.72
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.4;80;H;;20;4752
;25X150X4000DOUG;PLANCHE DOUGLAS 1 FACE HORS AUBIER      25 X 150 X 4000;22.6001;1.2;27.12;83.2;M2;;20;2256.38
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;192;F;;20;334.08
;op2;Fin d'option;;;;;;;;
;;;;;;;;;;
;;Sous total :;;;;;;;;11217.04
;;;;;;;;;;
;6x;MENUISERIES EXTERIEURES;;;;;;;;
;;;;;;;;;;
;6 001;"Repère : P-01
Famille : MéO Frappe et Porte VARIATION
Sous-Famille : MéO Frappe
Type de chassis : Porte fenêtre à la française 1 vantail (Serrure)
Design : Alu Plat / Remplissage 28 à 34mm
Coloris : Hors nuancier MC-FRANCE
Face extérieure couleur Hors nuancier MC-FRANCE : 6012
Essence bois et Finition : Pin Naturel
Type de pose : Applique
Cotes : Tableau
Type de dormant : Dormant standard
Dormant pour doublage de : 70mm
Type de volet roulant : Sans
Type appui : Seuil Alu réduit
Encastrement : Sans
Sens de ferrage en vue intérieure : Gauche tirant
Option Dormant largeur variable (élargisseur) : SANS
Largeur : 1050
Hauteur : 2200
Option Habillage Rénovation : SANS
Type de vitrage : Thermique standard
Vitrage : *Vitrage 44.2 rTherm(#2) + [U]4 Flûte Clair(#3)
Type intercalaire : WE (Noir)
Vitrage Altitude :
Voulez vous des options sur le vantail : OUI
Soubassement : Soubassement plein
Type panneau de soubassement : Panneau fil Horizontal
Hauteur soubassement dessus traverse au sol fini : 1050
Montant intermédiaire : Sans
Epaisseur verre : 28
Type de petit bois : Sans
Type de boitier : 1000
Hauteur de poignée au sol fini : 1032
Pack Sécurité :
Gamme poignées et caches fiches : Moderne
Poignée intérieure et extérieure : Poignée Toulon Rosace Rectangle Ton Inox
Caches Fiches : Caches fiches 2 brins Ton Inox
Moulure Chant Plat (habillage intérieur) : Sans
Cylindre avec bouton : Ton inox
Entrée d air : SANS
Performance Uw en W/m².K (Ud si PE) : 1,3
Performance Sw : 0,27
Performance TLw : 0,32";1775.35;1.3;2308.03;1;U;;5.5;2308.03
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;8;H;;5.5;475.28
;MEXT A;MEXT Rep A;1308;1.3;1700.4;1;U;;5.5;1700.4
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;5.5;28.35
;F 001;Vitrage flute;80;1.3;104;1;U;;5.5;104
;6 009;"Repère : F2-1
MéO Frappe Fenêtre oscillo-battante 2 vantaux
(FOB2)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 1135mm x Hauteur 1275mm
*Hors Tout Largeur 1203mm x Hauteur 1304mm
*Dormant 75 mm, Dormant Rainuré
*Appui de 75
*Allège maçonnerie 1050 - Hauteur Poignée du sol fini: 1350
*Vitrage 44.2 rTherm(#2) + [U]4 Flûte Clair(#3)
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Vantail de Service à Droite, vue intérieure
*Poignée Toulon Rosace Rectangulaire ton Inox
*Fichage Palier, avec Caches Paliers ton Inox
*Uw:1,3W/m².K - Sw:0,43 - TLw:53% - RaTr:28dB - Certifié NF
conception et Performance A*4 E*7A V*A2";1212.65;1.3;1576.52;1;U;;20;1576.52
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;7;H;;20;415.87
;MEXT I;MEXT rep I;791;1.3;1028.3;1;U;;20;1028.3
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;20;28.35
;F 002;Vitrage flute;80;1.3;104;1;U;;20;104
;;Moins value vitrage flute;;;;;;;;
;6 010;"Repère : F2-2
MéO Frappe Fenêtre oscillo-battante 2 vantaux
(FOB2)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 1135mm x Hauteur 1275mm
*Hors Tout Largeur 1203mm x Hauteur 1304mm
*Dormant 75 mm, Dormant Rainuré
*Appui de 75
*Allège maçonnerie 1050 - Hauteur Poignée du sol fini: 1350
*Vitrage 4-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Vantail de Service à Droite, vue intérieure
*Poignée Toulon Rosace Rectangulaire ton Inox
*Fichage Palier, avec Caches Paliers ton Inox
*Avec 1 entrée d'air [22E] Découpe seule (172 x 12) + Auvent
aluminium, Sur Vantail Semi-Fixe
*Uw:1,3W/m².K - Sw:0,43 - TLw:53% - RaTr:28dB - Certifié NF
conception et Performance A*4 E*7A V*A2";1110.95;1.3;1444.31;1;U;;20;1444.31
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;6;H;;20;356.46
;MEXT J;MEXT rep J;815;1.3;1059.5;1;U;;20;1059.5
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;20;28.35
;;;;;;;;;;
;6 011;"Repère : F2-3 & 4
MéO Frappe Fenêtre oscillo-battante 2 vantaux
(FOB2)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 1000mm x Hauteur 1205mm
*Hors Tout Largeur 1068mm x Hauteur 1234mm
*Dormant 75 mm, Dormant Rainuré
*Appui de 75
*Allège maçonnerie 1050 - Hauteur Poignée du sol fini: 1350
*Vitrage 4-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Vantail de Service à Droite, vue intérieure
*Poignée Toulon Rosace Rectangulaire ton Inox
*Fichage Palier, avec Caches Paliers ton Inox
*Uw:1,3W/m².K - Sw:0,41 - TLw:50% - RaTr:28dB - Certifié NF
conception et Performance A*4 E*7A V*A2";1020.95;1.3;1327.31;2;U;;20;2654.62
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;12;H;;20;712.92
;MEXT K;MEXT rep K;725;1.3;942.5;2;U;;20;1885
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;30;F;;20;56.7
;;;;;;;;;;
;6 012;"Repère : F2-5
MéO Frappe Fenêtre à la française 1 vantail (F1)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 665mm x Hauteur 1920mm
*Hors Tout Largeur 733mm x Hauteur 1949mm
*Dormant 75 mm, Dormant Rainuré
*Appui de 75
*Allège maçonnerie 1050 - Hauteur Poignée du sol fini: 1500
*Vitrage TBE 4-20-44.2
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Ferrage à Droite, vue intérieure
*Poignée à clé Toulon Rosace Rectangulaire ton Inox
*Double Fichage en Tête, avec Caches Fiches Modernes 2 Brins ton
Inox
*Limiteur d'ouverture sur Vantail de Service
*Uw:1,3W/m².K - Sw:0,42 - TLw:54% - RaTr:33dB - Certifié NF
conception et Performance A*4 E*9A V*C3";1050.95;1.3;1366.31;1;U;;20;1366.31
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;6;H;;20;356.46
;MEXT L;MEXT rep L;755;1.3;981.5;1;U;;20;981.5
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;20;28.35
;;;;;;;;;;
;6 012;"Repère : F2-6
MéO Frappe Fenêtre oscillo-battante 2 vantaux
(FOB2)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 1000mm x Hauteur 1000mm
*Hors Tout Largeur 1068mm x Hauteur 1029mm
*Dormant 75 mm, Dormant Rainuré
*Appui de 75
*Allège maçonnerie 1050 - Hauteur Poignée du sol fini: 1350
*Vitrage 4-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Vantail de Service à Droite, vue intérieure
*Poignée Toulon Rosace Rectangulaire ton Inox
*Fichage Palier, avec Caches Paliers ton Inox
*Uw:1,4W/m².K - Sw:0,40 - TLw:48% - RaTr:28dB - Certifié NF
conception et Performance A*4 E*7A V*A2";972.95;1.3;1264.91;1;U;;20;1264.91
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;6;H;;20;356.46
;MEXT L;MEXT rep L;677;1.3;880.1;1;U;;20;880.1
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;20;28.35
;;;;;;;;;;
;;Date de première visite le 07 novembre 2024;;;;;;;;
;;;;;;;;;;
;;"Dépose Mext au lot gros oeuvre
Prévoir reprise des appuis si nécessiare et bandes de redressement au lot gros oeuvre";;;;;;;;
;;;;;;;;;;
;;MENUISERIES EXTERIEURES;;;;;;;;
;;Changement de 100% des menuiseries extérieures ;;;;;;;;
;;;;;;;;;;
;6 001;"Repère : P-01
MéO Frappe Porte-fenêtre à la française 1 vantail
serrure (PF1B)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Tunnel
*Cotes Hors-tout, Largeur 900mm x Hauteur 2100mm
*Dormant 75 mm, Dormant Rainuré
*Seuil Reduit
*Dormant largeur variable, DLV de 43 sur les montants et traverse
haute
*Pose au sol fini - Hauteur Poignée du sol fini: 1032
*Vitrage 44.2 rTherm(#2) + [U]4 Flûte Clair(#3)
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Dimensions de passage libre du vantail de service = Largeur 742 x
Hauteur 2008
*Ferrage à Droite, vue intérieure
*Serrure avec barillet
*Ensemble Toulon Rosace Rectangulaire ton Inox
*Double Fichage en Tête, avec Caches Fiches Modernes 2 Brins ton
Inox
*Cylindre Nickelé à bouton et numéro (3 Clés)
*Uw:1,3W/m2.K - Sw:0,45 - TLw:55% - RaTr:29dB - Certifié NF
conception et Performance A*4 E*9A V*C3";1448.35;1.3;1882.93;1;U;;5.5;1882.93
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;8;H;;5.5;475.28
;MEXT A;MEXT Rep A;921;1.3;1197.3;1;U;;5.5;1197.3
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;5.5;28.35
;F 001;Cylindre à bouton à numéro;40;1.3;52;1;U;;5.5;52
;F 002;Vitrage flute;100;1.3;130;1;U;;5.5;130
;;;;;;;;;;
;6 002;"Repère : P-02
MéO Frappe Porte-fenêtre à la française 1 vantail
serrure (PF1B)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 890mm x Hauteur 1670mm
*Hors Tout Largeur 958mm x Hauteur 1704mm
*Dormant 75 mm, Dormant Rainuré
*Seuil Reduit
*Pose au sol fini - Hauteur Poignée du sol fini: 932
*Vitrage 44.2-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Dimensions de passage libre du vantail de service = Largeur 820 x
Hauteur 1622
*Ferrage à Droite, vue intérieure
*Serrure avec barillet
*Ensemble Toulon Rosace Rectangulaire ton Inox
*Double Fichage en Tête, avec Caches Fiches Modernes 2 Brins ton
Inox
*Cylindre Nickelé à bouton et numéro (3 Clés)
*Avec 1 entrée d'air [4BY] Découpe + Régulateur hygroréglable 45m³/h
(34 dB), finition Beige 1011, + Auvent Aluminium, Sur Vantail Principal
*Uw:1,3W/m².K - Sw:0,42 - TLw:54% - RaTr:34dB - Certifié NF
conception et Performance A*4 E*9A V*C3";1210.75;1.338;1619.55;1;U;;5.5;1619.55
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;6;H;;5.5;356.46
;MEXT B;MEXT Rep. B;874.8;1.352;1182.74;1;U;;5.5;1182.74
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;5.5;28.35
;F 001;Cylindre à bouton à numéro;40;1.3;52;1;U;;5.5;52
;;;;;;;;;;
;6 003;"Repère : P-03
MéO Frappe Porte-fenêtre à la française 2 vantaux
serrure (PF2B)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 1010mm x Hauteur 1670mm
*Hors Tout Largeur 1078mm x Hauteur 1704mm
*Dormant 75 mm, Dormant Rainuré
*Seuil Reduit
*Pose au sol fini - Hauteur Poignée du sol fini: 932
*Vitrage 44.2-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Dimensions de passage libre du vantail de service = Largeur 700 x
Hauteur 1622
*Vantail de Service à Gauche, vue intérieure
*Serrure avec barillet, avec verrous d'onglet sur le semi-fixe
*Ensemble Toulon Rosace Rectangulaire ton Inox
*Double Fichage en Tête, avec Caches Fiches Modernes 2 Brins ton
Inox
*Cylindre Nickelé à bouton et numéro (3 Clés)
*Avec 1 entrée d'air [4BY] Découpe + Régulateur hygroréglable 45m³/h
(34 dB), finition Beige 1011, + Auvent Aluminium, Sur Vantail Principal
*Uw:1,4W/m².K - Sw:0,38 - TLw:49% - RaTr:34dB - Certifié NF
conception et Performance A*4 E*7A V*A2";1570.35;1.354;2126.03;1;U;;5.5;2126.03
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;8;H;;5.5;475.28
;MEXT C;MEXT rep C;1143;1.374;1570.4;1;U;;5.5;1570.4
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;5.5;28.35
;F 001;Cylindre à bouton à numéro;40;1.3;52;1;U;;5.5;52
;;;;;;;;;;
